tweet_id,tweet
568595886323810304,"RT @lwilliams0594 I'm not sexist, but this woman bus driver has nearly killed 2 pedestrians in the space of 4 minutes #sortitout"
569282711862579201,RT @BraxtonDsnyder Is this Kara Lawson calling this game???? I'm not sexist but I hate when she calls game.
569282880938995713,http://t.co/hBBh4lcCqs @lathandd Women referees suck man. And no I'm not sexist but damn bruh that wasn't a good call
569282997976899585,RT @demiboyharry I'm not sexist but I don't play a videogames with female main characters
569926326955552769,RT @CraigSJ: Live footage of Patricia Arquette asking gays &amp; people of color to help her get better pay. http://t.co/oDcIyqbknM
570406375546753024,.@mark_kaiserr Im not sexist but every food place I work at the girls come in for a couple hours to answer phones &amp; complain the entire time
570945513375182848,"RT @polotek: ""A year ago, Silicon Valley lawyer Ed Zimmerman made a pledge to not attend all-male tech events."" http://t.co/mAYigArFkM"
570945518211190784,"RT @polotek: ""...and one that his law firm previously sponsored told him that he need not send in a check this year."" &lt;-- Wow."
571129724258226176,RT @Raider2Bearcat I swear I'm not sexist but why is March 8th Women's Day? Is that necessary...?
571129969478209536,"RT @ToriKyuun Someone, recommend me a good book (not sexist, but prefer not having main character female; can't connect, ya know?)"
571306504357163008,"RT @BlomquistRich: Should I hook up with this chick?? Half my friends say yes, the other half no! http://t.co/hR2bnRaJtf"
573506547818496000,RT @Man_0f_Steeel I'm not sexist but women are responsible for childhood obesity
573506771534282752,RT @Jst_Domo: I'm noT sexist but there is a double standard with men &amp; women ! You want the guy everybody wants but we don't want the femal…
573506870268186625,RT @jeremymonti98 I'm not sexist but is this bitch serious? !! Good luck living alone for the rest of your life. ..
573506920478179328,"RT @NikFuq Is it really woman's month?? I'm not sexist, but how come men don't get one??? Some of my bestfriends are woman btw."
573506992003682304,"RT @AshoorB1: Not sexist but womem and sport aint to my taste tbh especially when I see um in UFC!! Leave it out, go be a nurse or hair dre…"
573507023045689345,"RT @pay_pay247 I'm not sexist, but women's basketball makes me want to puke"
573507129618796544,RT @jackheathh I'm not sexist but women drivers are bad and when i mean bad I mean BAD
575791920904953857,I wish it hurt a lot from the outside. @MohamedK62 I'm not sexist but seeing a woman driving a Jaguar hurts a little bit from the inside.
575792088572260353,"YES REALLY AND NO ONE CARES ABOUT YOU! ahahahahah @papi4481 I'm not sexist, but a new Ghostbusters movie with a female cast....really?"
575792329103044608,As soon as we cancel all holidays honoring men! @jvolk2 Im not sexist but can we stop making up holidays for women
575792813352218624,RT @NigglyPuffsJr: They are trying to replace Jackson with a gal on the 20 dollar bill. I'm not sexist but women spend all our money anyway…
576197554691399680,RT @M3gaToxic: @TheSavageHelios @gamespot Yep. Not sexist but women need to chill out. Us guys get called many things online and we just br…
572347852212449280,RT @colonelkickhead: The menus look like they were made by a 5 year old little girl...in this case just the mental age of a 5 year old girl…
572345879056658432,RT @Missy310588: Double drool! Colin and Manu 😻 #MKR @manufeildel @FourinHand @mykitchenrules
572345580443193345,RT @JackofLondon: “@myallsw: Nice arm pit vagina #MKR http://t.co/sv9HLKQ2aM” It's deconstructed.
572345491003871232,RT @sales88194029: The face of very ugly promo girls ! Faces like cats arsehole #mkr excited to see them@go down tonight...literally http:/…
572342237272489985,"RT @Jdubzlad: Anyone else notice that all 3 of Katie and Nikki's dishes were based on them being sluts? Sausage, cock and tarts? #MKR #MKR2…"
572341950445166592,"RT @Ben_Creasey86: #MKR ""everyone under estimated us"" umm bitch you came second last, like literally just survived - you didn't win! My god…"
572339205914796032,"RT @dandebuf: the theme for their instant restaurant appears to be ""barbie's dream narcissism kitchen"" 💋 #MKR"
572335087468953600,#MKR #killerblondes two 7's? BE FKED they must've swallowed! Perhaps even offered up anal.😜
572334474186256384,Whyyyyyy 😩 I just want these dumb bitches gone #MKR
572332562309201920,"RT @ur_so_vanilla: Nikki &amp; Katie, didn't your 'love for boys' teach you that no two sausages are ever same? Especially Eastern European one…"
572332373519417345,RT @danhickey2199: #MKR #killerblondes the only way these girls are staying is if they blow every bloke in the room. So they're still in wi…
572332355123195905,“@SydneyEditor1: Not enough Lemon in their lemon tart #MKR woops.” Plenty of tart though
572331907934904320,Bye bye basic bitches 👋 #mkr
572331693656309760,"RT @danhickey2199: #MKR #killerblondes MODEL? Puhlease. Did the local thrift shop put on a ""fashion"" show. And should we be able to see her…"
572330982029709312,"RT @immichaeldixon: Katie and Nikki, smug, vacuous, condescending, putrid, self congratulatory and bland. There. #MKR"
572328462330929152,What's that thing they say about blondes?...sorry. Forget it. 😐 #MKR
572327558005465088,Churn baby churn 🎶 #mkr
572327057801158656,“@SueKennedy19: #MKR Please let Drasko &amp; Steve come to blows! I'd put my money on Steve.” Naked wrestling in deconstructed lemon tart lol
572365384713576448,RT @Vickisecret__: These NSW promo girls think way too highly of themselves.. They're not even attractive 😳 #MKR #MKR2015
572365335392731136,RT @Sparkesie: I should start a drinking game..  Everytime the girls compliment themselves skull. I wouldn't be in great shape tomz tho 😳 #…
572364108806275072,I should start a drinking game..  Everytime the girls compliment themselves skull. I wouldn't be in great shape tomz tho 😳 #MKR2015 #mkr
572362946531106819,What’s more important your looks or your food? #mkr
572362352286281728,These NSW promo girls think way too highly of themselves.. They're not even attractive 😳 #MKR #MKR2015
572358641669578752,"For a selection of perfection, #superiorfruit !! #graceville #brisbane #foodie #mkr #goodfoodie… https://t.co/lFUTzymhMH"
572355059196956672,@LisaMRomano but greasy haired Colin is a judge so messy yuck is IN 😂 #mkr
572350285697302530,RT @trish2295: Fucking rigged - r u kidding they didn't even make a mediocre meal - there was no sass - they just being kept for ratings - …
575664012462948352,"RT @JennaWilkins: I hope Kat &amp; Andre choke on a d*ck and die. Even tho I don't like the other apparent ""models"" they always scored fairly #…"
575628645877747712,RT @KathTonkin: “@SageOfSichuan: I think Sheri read my tweet from last night and got help with her makeup #MKR” she looks great
575616747493015552,RT @Itsjust55496420: Why wouldn't the other teams score up when they know Kat is being strategic? FUCK YOU ALL... WEAK BITCHES!!!!!!!!!!! #…
575607825738559488,"""Only way to stay in the competition is to cook good food"" take that Kat you bitch lmao 😂💁 #MKR"
575607002409213952,#mkr I think Kat is a real nasty bitch I was hoping that her and Andre were eliminated he was the one who made watery fish soup?🐀🐕🐀
575604566181306369,“@Forking_Awesome: Hey Colin... The 1980s called. They want their pushed up jacket sleeves back #MKR” Miami Vice Rules!!
575598712996524032,"“@FakeToniaTodman: Considering Kat has no job,  probably has heaps of time to read all our awful tweets. #mkr” We can only hope #whataCow"
575597465019289600,Don't mind looking at Collin for the whole #mkr season 😍😍
575597336623108097,"Paleo Pete, who does your tan? 🍊 #MKR"
575596627198500865,Congratulations Kat. Reckon you may have the whole viewer population against you now 👍 #mkr
575596259945242625,We’re gonna get stuck with this friggin head #Kat #MKR 😩
575596062263521280,"put a bag on your head kat, no one wants to see your glee at other people's misfortune. you're awful please leave #thedooristhatway 👉 #mkr"
575596025731153921,Has anyone else wondered if Kat has recently escaped the psych ward? 😳😳😳 #mkr2015 #mkr
575595904281018368,"Boyfriend just said , have a look on the thighs on that , she could play fullback #Nikki #mkr 😂😂😂"
575595617914855424,Kat and Andre are a bit “Sassy” tonight.. #mkr
576330639575662592,"Someone's voted strategically 😂😂😂 no Kat, you just can't cook!!! #mkr"
576285614963707904,@theheraldsun Depends if these 2 cesspools came from a house that taught them integrity and morals as a child ... Sadly not 😕 #toxickat #mkr
576197856689668097,".""@DustyPee: #cuntandandre Best thing I've heard! #mkr”"
576035015299043329,REALLY wish it were bitch face and her husband in sudden death 😡 #mkr  @mykitchenrules
576001814929129472,Funny how Kat thinks that everyone is loving her dish but people think it's actually awful 😂 #mkr
575984876551315456,Oh fuck. Vicky and Celine are back 😒 #mkr
575980026266406912,“@IvanTrba: At least the #promogirls might have a future in creating new Ben &amp; Jerry's flavours #MKR #icecreamqueens”  Offal and marrow?
575977888178012161,FAN with Miss Hottie 💁😊❤️  #greatfood #greatcompany #Pete&amp;Manu #mkr #howdoyouevenselfie @ Thai In A… https://t.co/E268GB9QLO
575977390947467266,#MKR no one wanted to put Lloyds meat balls in their mouth poor Lloyd 😭😭
575976144400293888,Now that's karma “@GidgitVonLaRue: #MKR God Kat you are awful awful person. Oh you are humiliated? GOOD.”
575972651652374528,Omg Crazy Eyes aka Kat is crazy! Karma got her back after she laughed at Annie's dish 😂 #MKR #MKR15 #crazyeyes
575965813103951872,"I suppose Kat thinks it's ""unfair"" like every other time her 'yuck food' has been given bad critique?Shes like a child! Stop bitching! 😤#mkr"
575965642072838144,RT @nayanidesilva: Is it just me or does it look like kat's sucked the life out of Andre and left him as a shell of a man? #mkr2015 #mkr #k…
575962534349508609,And Annie is a total fruit cake! RT @lismarie56: Kat is so delusional that Annie has a better grip on reality 😣 #MKR2015 #mkr
575961876103700482,Kat is so delusional that Annie has a better grip on reality 😣 #MKR2015 #mkr
575961802103730177,#MKR Annie's never cooked on a BBQ before. See...she is an alien.
575959365254942722,“@jaccidental: Krazy-eyes Kat needs a kick in the ku... #MKR #mkr2015” See this one @JennaWilkins 😂
