Text,Class,Type
"Najmanj umazanije je med mafijci. Po vsaki prekršitvi njihovega člana, smet nemudoma  počistijo ali izločijo.",3,12
"@Kobrowsky @maticc1 @jkmcnk Kobra, jst bom pa uletu in tebe po glavi s torbico in vpil 'takoj bejš dam pizda kurbirska'.",3,11
"@mcanzutti Kar pa žal famozna Charlize Theron svojemu sinu ne privošči, zato bi jo lahko vsak dan kdo dobro oklofutal!!🤬",3,7
"Sosedje Hrvati, tipa najdet in bombo v  analno odprtino....se prej pa premlatit.. https://t.co/v25ssm6oXq",3,11
"@dreychee Iz vaške gostilne:  Baba je žaba, žaba je žvau, žvau treba pa ubt!  🤪",3,7
"#cefur imenovan  @ZoranDELA, naslesnjic ko ga vidim; ga stresem iz gat. #gnoj bo dobil sporocilo",3,10
V streljanju pred mošejama v Christchurchu (!) 40 mrtvih… Kmalu tudi na Brezju.,3,5
"@serlah2017 @stanka_d @lenci53 @strankalevica Dej odjebi, strik, podstresje...in bo svet takoj lepsi.",3,11
"@KovacicMlinar Take neumnosti so med II SV. vojno zelo dobro reševale nočne trojke. Edini mogoč komentar je bil: "" Uzela  jih magla""",3,11
"@annianni246 Iz Bosne pride največ ročnega orožja v EU. Ne vem zakaj ga ne obdržijo in se sami zaščitijo! Enostavno: nadleguje hčerko, bum!",3,12
"@vanjadolzan @zostko še vedno niste prebavili travm iz preteklosti? Enkrat ste že imeli priložnost, so vas junaški partizani zatrli v kali.",3,8
"S fašisti se ne pogovarja, fašiste se strelja. (menda se neko špansko pezde med drugim razglaša tudi za kralja Hrvaške in Kranjske)",3,8
"@ATBeatris @jelka_godec Sramota in katastrofa,ali mora priti ULRIK II CELSKI,da to razžene ali pobije",3,12
"In kmdtje bodo to mirno požrli namesto, da bi Gregorčičevo zalili z gnojnico. https://t.co/86pIa2PadR",3,10
"Se strinjam, bolje onemogočit enega bedastega politika kot pa uničit celo Evropo. https://t.co/DgP0VCJwvY",3,10
Kdorkoli se gre bombni napad zdajle v šiški naj mu tisto bombo razgoni v faco... ni ga škoda...,3,11
"Samomorilski napad: Muslimanka se je razstrelila v bližini policijske postaje, na srečo ubila le sebe https://t.co/AZdYdP1vnG via @Nova24TV",3,3
"Idiot gre na block. Če bi bil na dosegu roke, bi dobil najmanj eno okol kepe. https://t.co/qjwoPlry8l",3,11
"@ciro_ciril @ZigaTurk To drhal tam je potrebno , kot pravijo komunisti “izvzeti iz narave”. Do zadnjega. Pa bo mir na svetu 🔥🔥🔥",3,8
@JazbarMatjaz najprej je treba pol italijane tepst pa kšn daljnovod razstrelit. oboje se mi zdi uredu.,3,1
"Kraljeva bela garda na Kranjskem polju, v ozadju je gora Belscha. #smrtkomunizmu https://t.co/weP2WWCNj8",3,8
"@prisrcna1 Enako verjetna zgodba,kot teroristični napad na RTV odsluženo kamero.Slepenje in mešanje megle.",3,9
"@sreckouri_pupo @BozoPredalic Za tvojo ozdravitev bi zagotovo pomagala enotedenska terapija v Hudi jami, ti rdeči pitanec.",3,8
"#toplovod Guardiola kaže svojo najtemnejšo stran. Če bodo moji igralci postali takšni, jih bom vse UBIL...",3,12
"Od norih prašičev, norih ptičev, norih krav so samo še nori komunisti ostali. Ala...predelat še te v kostno moko.",3,8
@KatarinaJenko Pred zid pa strelat... Druge ni... Pa še to je škoda metkov 🙄😞,3,12
"@Istefan1975 @petra_jansa @boriscipot1 To je treba stopit, surovino pa uporabit, kot žare za komuniste.",3,8
@JureLeben @vladaRS Potrebno bo zgraditi sežigalnico in jih do konca skuriti. Ker to ni za nikamor.,3,10
"@hrejzi @vladaRS @JJansaSDS Si pozabil na svojo varnost,ko odideš nastavi eksploziv ,pa naj potem raziskuje v peklu.!",3,10
"@JozeBizjak Ha! Komije lahko sesuješ edino z orożjem. Moč besede, resnica in demokracija za njih ne velja....oni ne razumejo tega.",3,8
@freewiseguy Jaz pa pričakujem da se bo kdo iz opozicije polil z bencinom in zažgal pred parlamentom kjer so sprejeli to blesavo zakonodajo.,3,10
@radioarodnjaksi @DKopse Moj stari oce je rekel komuniste na vrbe!! Pa se prav je imel.,3,8
@777777777Marko @JanezMeznarec @lbna69 meni je bil tito všeč. več partizanov je zaprl na goli otok kot hitler,3,8
"@mrevlje Ko bomo še tazadnje leve fašiste zmetali v jame, te ne bomo vabili nazaj.",3,8
"Še ene 10 bi jih morali v rit sunit, da bi bila to moja, tvoja, naša domovina, DOM, HOMELAND. https://t.co/aFdixnKG9i",3,8
Tudi jaz se pridružujem socialnim demokratom pri folklornem obsojanju napada na homobar. Žabarji še homičev niso sposobni prebutat.,3,6
"@strankaSDS @Tonefels @ANJABAHZIBERT @MiroCerar @Slovenskavojska to bi pel goli otok, če bi lahko",3,10
"Upam, da so nezakoniti migranti spravili čolne...ker  jih bodo kmalu spet rabili.#FrancoskaRevolucija",3,2
"Ni vse samo črno. Bodo vsaj ukinili žensko kvoto, zradirali LGTB agendo in pospravili komije! https://t.co/iVkjl3Uryd",3,8
@pikapoka_jelen @errudit @boriscipot1 @petra_jansa @liliantintori Edino general Franco je znal to rdečo bando razgonit.,3,8
"@jkmcnk Sej to bi naredil kot mlad, nadebuden zobar. Ko bi imel poln kurac vsega, bi jih samo še v izi zastrupljal.",3,11
@_GIIG_ @AlzheimerUltra Marsch u....PM....J..VAM. PSM... vse vas izdajalce na Frankolovo !,3,8
@maceklj ajde njo rešil VAS BI PA POŽGAL DOL PA VSE TAM POBIL tud tega ko je snemal,3,12
"Z balkona gledam neki ala zumbo na plaži spodaj. Razumem ostrostrelce z željo kej popihat, js bi tut pošicala tole za mal miru. Jao bože.",3,12
"@vinkovasle1 @lucijausaj Golazen razume samo jezik sile, na žalost. Prej ko to uvidijo, bolje bo!",3,2
"@BanicGregor @LukaSvetina @VaneGosnik @JureLeben kje so vaške straže s kiji, da polomjo kolena tistim ka to delajo",3,2
"@5RA_5RA_5RA @LottaS10 @MetkaSmole Bodo! Če ne, bodo pa mojo pest povohal, se bo Šarec takoj krvav useknu..",3,10
"Čefurček Nevzat Porič je grozil ljudem, ki so priti džamiji! kaj bo treba temu čefurčku pokazat kako zgleda matilda?",3,3
"Hej, brigade, hitite, razpodite, požgite, gnezda belih podgan, črnih psov! https://t.co/EKrUZfuKVH",3,8
"@oscarstarejsi Lastnika tega psa bi privezal na ketno , psa bi dal pa v hišo k radiatorju",3,11
#macron in njegovi podporniki @LjudmilaNovak @tfajon #merkel @strankaSD si tlakujejo pot na giljotino... https://t.co/pYTjiHjg47,3,10
"@Libertarec @1nekorektna Ob tem, da so posilstva potekala s pravim spolnim organom, vardisti pa vadijo z igračkami.",3,2
@serlah2017 @LajnarEU @BojanPozar @SmarcanZlatko Za pedofila sta dve zdravili - kastracija in smrtna kazen.,3,12
@ve_vse Upor.. Upiranje navodilom policistom.. Zelo blagi so bili. Te neandertalci razumejo samo 9mm. Gooo @realDonaldTrump,3,11
"@SloveniaCrusad1 @NovicaMihajlo S tako drhaljo se opravi s puško. To je tako nevzgojena sodrga, da drugačne govorice ne razume.",3,11
"@FrenkMate @strankalevica Caka nas boj za demokracijo, levicarje je potrebno pozpret. Marsikaj je imel 8 prav!!!",3,8
Ta govedar njemu bi morali z pištolo med zobe zastavit vprašanju šifre sefa v Švici potem rubit barona pa na dob! https://t.co/Fmgkj1GDPR,3,11
"@jozevolf @KeyserSozeSi Da se dotakne mojega telefona, ji zlomim roko, pa ne samo ženski.",3,11
@Pika_So @JoAnnaOfArT Pravi oce bu mu primazal se dve. Slabic pac gre nad uciteljico,3,11
"@kokochannel12 @strankaSD @ZidanDejan Tako je! V jamo z njim, kam pa pridemo, če kdo misli s svojo glavo. Forza komunisil!",3,8
klečipročna samohvalna osamosvojitev 91.zakaj nismo likvidiral nekaj glavnih?imena so znana zaj pa mamo drek 27.let https://t.co/HwTlArEXzQ,3,8
@AntonTomazic dolfijevi bi jim zdej pokazal kaj je hudic. Ne bi blo nobenih katinskih gozdov pr tej golazni..pa ostalih svinjarij.,3,8
@Nivelska Pa kdo bi to trapo tepel? Brca v rit z vojaškimi škornjem zadostuje.,3,7
"Tako se smrad izživlja na ulicah po Francoskih mesti,to je kultura ko smrdljive riti v luf dižijo?kje je Ady??? https://t.co/6sIpqzpZ5I",3,8
@SLevicar Kdor ne posluša moč argumentov se bo prej ali slej srečal z argumentom moči. Vas komuniste je nujno uničiti. Lustracijo!,3,8
"@NejkoWejko Pojdi do nje z bukvo in ji zrihtej četrti izpust na ksihtu, bo vsaj vedela od kje. 😉",3,11
"@robilesnik @strankalevica dajte si plastično vrečko na glavo in uživajte v vaših absurdih, v katere verjamete.",3,10
"@m_bostjan Ta zemljarič se je že rodil en velik ŠKODLJIVEC!  Seveda, da je takih še kar nekaj! Upam da ga »matilda« že išče❗️",3,10
"Dejmo vse pobit, poklat, uničit, pa se bomo imeli fajn na tem svetu  https://t.co/rYG6XA2Gym",3,11
Macronova policija naj gre v Grcijo pa da vidimo ce bodo imeli 🥚po  illegalcev tolct !!! https://t.co/PnSosWY7uJ,3,2
"@martin_valic @tallshorty84 Pa ne po glavi, tam so vajeni. Če ga tolčeš z gumijastim kladivom po glavi sploh ne bo čutil..",3,11
@Alex4Aleksandra Hinavec zafustrirani cmakaš eno delaš ravno obratno.Ko bo prišel terorist mu kar glavo nastav.,3,11
Poslušam zasedanje sosed za blokom. Jasno je zakaj so take včasih na grmadi sežigali. #odprtaokna #kvaternice,3,7
@Bojana61654450 @JureOkorn @potepuski Strup za podgane ker taksni niso vredni 30 centov koliko stane metek v masovni proizvodnji.,3,12
"@krtmen Te babe skupaj z njimi v njihove rakete, vsaka mošeja ima vsaj eno, pa proti soncu.",3,4
"@24ur_com Oborožite člane posadke s polavtomatskimi puškami,  pa da vidimo piratske junake.",3,12
"@illegall_blonde Zdej se delajo neumne ker mislijo, da se ne bom res pripeljala tja in vsem po spisku penetrirala roditeljev.",3,12
"@Jaka__Dolinar @BRajgelj @tfajon Nagravzna dejanja islamistov! Sramota, kaj delajo deklicam! Zasluzijo,da bi jih kamenjali!",3,3
"Tote,ko nam danes služijo za primer so včasih streljali za primer ostalim...",3,12
"Na zadnji dan poletja so začeli kurit.  Kje je kak podnebni skeptik, da mu pripeljem eno okoli lubenice?",3,12
"@MajaBentura @JakaDolinar2 @Nova24TV Pobit kot komarje, jebem jim mater njihove vere.",3,3
"@blagovestGB Trojanski, za blagoslovit, so lahko le krofi. Ostali so za pred zid!",3,12
"@lesjakb @_Nowakk A to je kot tiste zoprne babe, ki naravnost prosijo za batine?",3,7
"Desnica pozablja, da so levaki kot bumerang. Mečeš in mečeš, pa se vedno znova vrača. Treba jih je zlomiti, ne odvreči....",3,10
@jouwatch @Leon48303573 DOBIT PA GA DAT RAZČETVERIT PA TO JE TO sam ko je premila kazen--dat ga na križ brez hrane pa vode NOO to bi pa šlo,3,12
"@zabregar @KogojSlavko Veleizdajalec Mičan Kučan ve, da ne sme popuščati, če noče zabingljati s kakega kandelabra.",3,10
"Dragi Goričani, mar res ne morete polomiti kosti tisti peščici idiotov, ki malikujejo vojnega zločinca? https://t.co/VWGtzGHgEP",3,10
"Za tega butlna upam, da ga je @policija_si med 6 urnim pridržanjem, vsaj 3 ure tepla!  https://t.co/5jNiO64aWE",3,11
@tfajon @EU_Commission Tanja ti nisi zdrava. Pa pripelji si 10 črncev domov. Prokleta izdajalka. Zažgati te je treba 🔥🔥☠️💩,3,10
"Moj prvinski, materinski nagon razbija, ko gledam in berem o trpinčenju otrok v vrtcu. Bi lahko komu mirno zavila vrat.",3,12
"@zNb7c in če po klofuti še vedno misliš, da bi jo imel, se klofutaj po ritmu spodnjega videa, dokler te ne mine.",3,11
"Gamad!!!! Če bi mene srečal, ne bi imel več kaj kazat #mrš https://t.co/ymoFiMEhzK",3,11
"@Libertarec Potem pa ne vem kaj čaka. Zgrabi naj bajonet, in nažene tega Johnsona v morje.",3,10
"Vse pedofile nujno kastrirati. Perverznost, perverznosti. Znešana pamet. Modrost starih kultur. https://t.co/cDWrhIDd4M",3,12
@Maxatnes @MiroCerar @darkob Če bo ta še prfox na pravu je treba celo bajto z njim vred !,3,10
@pongiSLO @AlexNotfake @JernejStromajer Ko bi se vsaj zadavil z njim prokleti zadružnik nesposobni!!😮😁,3,11
Levičarski zmazrk @illegall_blonde bi imela komunistične dneve frej. Saj si lahko vzameš vse frej dneve. Na žalah. Ti sam reci!,3,11
@RadioSLOVENEC @AllBriefs To je Trst 2019? Halo? Te bolnike bi morali nalomit in fuknt v morje...,3,12
"@DarkoErmenc @martin_valic @PSlajnar @FliserB @slavkoarh8 Najprej jih futrajo, pol pa jih streljajo...lovce v katran in perje.",3,12
"Psihopat. @kc, kje se da naročit prisilno hospitalizacijo? #kc #kliničnicenter #psihiatrična #bolnik @SDS_Ljubljana https://t.co/My9gfuufl7",3,10
Cigani lopovski in njihov sodnik kot vedno! 😂😂😂😂 Govna torinska. Napačno letalo je padlo leta 1949 dol! Napačno!,3,8
"@FattiBruti @MarkoSket ...lahk ga že prefukaš šmrkavca, a potem sledi ovadba s strani policije in krvno maščevanje šiptarjev...",3,1
"@DavidKodba @Zvezaborcev_NOB Se premalo so zredirali te rdece golazni, ki danes tako kot ti pusca sledi...",3,10
"@ErikaPlaninsec @Medeja_7 @dimitrisega @bojansimm @GPreac Upam,da bo Pučnikov sin Šegi izprašil rit!",3,12
Levica predlaga kastracijo divjadi. Jaz imam boljši predlog.  Naj začnejo pri sebi.........,3,10
kako lepo je švaba nagnal ustaše partizanom pred cevi  Padaj silo i nepravdo - najbolja verzija https://t.co/iJz45Yb7QK via @YouTube,3,8
"@PerkoBenjamin prokleta banda komunjarska ,otroko kradejo ,fujjjj ,bljak ....upam ,da jih karma zvajne direkt na gobec vsakega posebaj ....",3,8
"@GregorVirant1 A zemljevid, kje so umrli Slovenci pod roko fašizma, nacizma in narodnih izdajalcev ni? Moja nona bi vas v obraz pljunila....",3,10
A so medvedi levičarji? Ali so levičarji medvedi? Jaz sem vsekakor za odstrel! https://t.co/VcLIO60STl,3,10
"@strankalevica Z muslimani je potrebno enkrat za vedno obracunat, tako kot z vami levaki!",3,3
@Alex4Aleksandra @spagetyuse Tako je Aleksandra 😔 žal njim pomaga samo še palca ali pa kakšen islamisti,3,3
Daj si ta crucifix nabji že enkrat v rit ...pa pojdi z njim do ivana po piškotek...:-))...#butl https://t.co/uNBgnKAAa5,3,11
"@KilgoreSH5 ti se kar tolaži bebo, da ne častiš največjih morilcev. Ni čudno, da si popolnoma zblojen. Eksekucija. https://t.co/YciIqYdStM",3,11
"@DKopse Škoda,da njegov ded ni bil med žrtvami in zdaj taki trogloditi strašijo naokoli.",3,11
"@MStrovs @cesenj Rešitev: takoj po prevzemu oblasti najti in aretirati te qurčeve strice in jim pociglati jajca, če jih sploh imajo! 😷👍",3,8
"""Lubica, škoda, da še niso šleperjev izuml, k b ti svetvou, da se vrž pod enga""  https://t.co/SHl3MvE6MX",3,11
"Ce bi men novinar tok butasta vprasanja postavlmu, bi ga pomojem direkt s smucko prheftala. #poleti #timizajc 🙌🏼",3,9
@PStendler zal nekaterih nismo pometali v fojbe ko je bil še čas in se zdaj odkrito hvalijo s svojo neumnostjo ;),3,8
"@DrustvoHudajama @JansaRetweets Povojne morije ni bilo,pobili so samo izdajalce,kar je prav.",3,12
"@mrevlje @BorutPahor Poglej kakšno sramoto dela funkciji predsednika republike Slovenije pred kurčevimi zastavami, da bi ga pes pofukal.",3,10
"@IgorPribac @PatricijaSulin Migrante ke potrebno prejemnik davkoplacevalskega denarja spodit nazaj, lepo ali grdo. Lahko tudi z svincem.",3,2
"@NEVAELEZNIK Politika ni za leve fašiste ,ker uničujejo lastno državo  v krematorij s to levo fašistično sodrgo!",3,8
"Ko bodo Sirijskega diktatorja morilca množic kemičnega Asada poslali k Alahu,bom odprl šampanjec. https://t.co/f5E3F5H9ix",3,11
"@vinkovasle1 @lucijausaj Golazen razume samo jezik sile, na žalost. Prej ko to uvidijo, bolje bo!",3,
@bmz9453 V originalu so jih zavijali v folijo. Ko so prišli med njih izgredniki (NVO in antifal) so jih začeli požigat.,3,8
@Saturninka1 @lucijausaj Hitler je imel Parkinsovo bolezen. Očitno jo ima tudi Merkla. In tudi ustrelila se bo. Kot on. #zločinka,3,10
"@cokrad V vsakem rukzaku pa nekaj granitnih kock, da bo let na zemljo hiter, pristanek pa čimbolj trd 👍",3,
"@Japreva @Helena_6666 Ma ja itak... tudi če jo prefuka (pretepe) ni nič narobe, saj si je to verjetno zalužila 🙄",3,7
@SiolNEWS @dragnslyr_ds Eno bi mu morala prpelat okol rilca in snemat reakcijo!,3,
@maceklj ajde njo rešil VAS BI PA POŽGAL DOL PA VSE TAM POBIL tud tega ko je snemal,3,
@SiolNEWS ka jih še niso vse polovili al kaj RUSIJA kej zdaj ajde  poslat 1 napalm na njih ISIS  pa to je to,3,3
"@VaneGosnik Kobal je že s tem zajebal, ko se je rodil! Morda bo končno štriknil! Komunajzer blesavi!",3,8
"@ErikaPlaninsec @JJansaSDS Ne samo zapret, obesit na kandelabre za opomin, kako končajo narodovi izdajalci.",3,8
"Ti ustreliš slona, jaz ustrelim tebe. Pa da vidim, kolk dolg bi še iztrebljal uboge živali.",3,11
@V_of_Europe PA DA BI GA KR USTRELO KO ZAJCA TEGA PRASCA PA MAMICU TI JEBEM tole bo še v LJUBLJANI slišat zapomnite si,3,11
"@danamon1 Kok bo fajn k jo bo ker ""klop"" zaklal še prej pa posilil. Kakšne zgube se nahajajo v tem zblojenem narodu.",3,11
"mogoče sem nesramen, sam motoristi, ki mislite da ste ful dobri, ker lahko prehitite vrsto vozil na križišču, zaslužite si da vas povozim.",3,11
Škoda ker tole niso billi kurenti. Ježevke dosti bolj zaležejo😂😂😂😂 https://t.co/6oyUq5hioZ,3,
"@Nova24TV @Marjan_Podobnik ... še eno tako, pa ti bo eden vse zobke u ritko zbou, jasno?",3,11
@TviterusaMarusa @anzet @Odbita @jforstneric Bičat pa rane s soljo posut ...,3,
@BernardBrscic Še sedaj je škoda vsakega metka ki ni bil izstreljen v ta dva veleizdajalca Slovenije,3,11
"@IgorPribac @Andrej02295959 Norost se uzakonja skozi take pokvarjence, ki jim držijo štango. Naj se najprej sam avtenizira, pa da vidimo!",3,11
"""A veš tist, ko srečaš neke entitete pa bi jih takoj polila z bencinom in zažgala pa ugotoviš, da obstaja še nek drugačen pristop.""",3,
"@tomltoml Res čudno,da pobijajo smo nedolžne,zadnji čas,da se spravijo na te bedake,bo pol mogoče pa več reda!",3,
@SmiljanPurger Pa ta je totalno nor. Ali ga res ne more nihce v “rit brcnit?”,3,
"@tomltoml @t_andrej @SiolNEWS Tomi tudi na moj račun mu prisoli kakšen kroše ali aprekat do nokdauna ,prascu komunajzerskemu.!!!!!",3,
"@JakaDolinar2 @BasedPoland Z mladimi koprivami po nagih ritih, katere tako rade kažejo.",3,
Gledam TARČO...tega Rotnika bi lahko sprašili kot vrečo (enostavno butelj je)...vendar ni volje...ker imajo korist...,3,
"@JozeJos @peterjancic Spodobilo bi se, kot včasih v yugo vojski -3x stoj streljam, pol pa BUUUM možgane na svetlo 🤣",3,
"Najprej je treba komu na FDV kaj potrgat  ..... no, pol bo pa šlo s skupnimi WC-ji ....",3,
@NovakBozidar Čuj pubec pazi kaj delaš in kak lapaš. Se ti lahko kaj zgodi !! Štajerska ikebana morti ??,3,
"Vsi tajkuni,ki so sprauli firme na kant,kaj neki pol-otprt oddelek,enim celo šus v glavo P.J.Materina https://t.co/nAv2T7qr35",3,
samo mitraljez reši to golazan te vampaške prdece to so izločki negdanjih drekačev gnilega komunizma!!! https://t.co/FTDumRzKHy,3,
"@ZoranKofol Kr počaki, ko vas bo sodnik razbil; boš potem ponovno premislil.",3,
Tegale prevarnta Viranta se ne sme pozabiti. Ta jih mora še fasati. Močno fasati!,3,
V tej državi bo najprej treba spucati sodnike ... vse ostalo se bo potem samo od sebe rešilo. https://t.co/bn22M91Unj,3,
@mihasvete Avtomatsko talat šamare tistim ki pridejo tja z 10+ artikli in si vzamejo več kot 90 sekund.,3,
"@5RA_5RA_5RA @LottaS10 @MetkaSmole Bodo! Če ne, bodo pa mojo pest povohal, se bo Šarec takoj krvav useknu..",3,
"Ko bodo imeli ljudje poln kuf'r tega sranja, bodo levičarji tepeni. https://t.co/xzvk9mTwW0",3,
"@SalabajzerMaks @NormaMKorosec Norma je diskriminatorna, tudi njena zadnjica bo namazana z oljem leskove šibe. #normadiskriminatorna",3,
"@matjazzajec Takih tipov se bojim. Če bi se v parlamentu okrepili, bi takim kot sem sam, ne grozil prisilni jopič, ampak električni stol.",3,
@Bojana61654450 hmmm treba najdit prasca pa ga uničit POŽGAT VSE NJEGOVO OD TOVARN DO VSEGA pa njega zraun da crkne prasec,3,
@JakaDolinar2 Naj ji nekdo že razbije gofljo in ji izbriše ta cinični nasmeh.,3,
te zafiksance iz roga nabutat in zmetat v ljubljanco na streznitev 🐷🐒💩 https://t.co/w4v9ypnSF9,3,
